game_date,game_id,home_team,away_team,home_win_proba,sim_home_win
2022-12-16,22200432,PHI,GSW,0.6295350377634121,0
2022-12-16,22200433,TOR,BKN,0.5693458247632641,0
2022-12-16,22200434,CHI,NYK,0.4626681297630925,1
2022-12-16,22200435,OKC,MIN,0.39150439649062657,1
2022-12-16,22200436,DAL,POR,0.6440174421727006,0
2022-12-16,22200437,LAL,DEN,0.3856233651089351,1
2022-12-17,22200438,LAC,WAS,0.6911515435691362,0
2022-12-17,22200439,SAS,MIA,0.307667303008595,0
2022-12-17,22200440,CLE,DAL,0.5143683195336722,1
2022-12-17,22200441,HOU,POR,0.526290118617082,1
2022-12-17,22200442,MIL,UTA,0.6470555457977712,0
2022-12-17,22200443,OKC,MEM,0.19473587235554365,0
2022-12-17,22200444,PHX,NOP,0.6198120696131785,1
2022-12-18,22200445,BOS,ORL,0.8462739782981517,1
2022-12-18,22200446,IND,NYK,0.35576098023449343,0
2022-12-18,22200447,DET,BKN,0.28971417505547997,0
2022-12-18,22200448,TOR,GSW,0.5538807560265692,0
2022-12-18,22200449,MIN,CHI,0.652376125082793,1
2022-12-18,22200450,DEN,CHA,0.7548945894512289,1
2022-12-18,22200451,LAL,WAS,0.7023172990623067,0
2022-12-19,22200452,CLE,UTA,0.5426360604782057,0
2022-12-19,22200453,PHI,TOR,0.7468502255800733,1
2022-12-19,22200454,ATL,ORL,0.7390915958963843,0
2022-12-19,22200455,HOU,SAS,0.5618682093810937,1
2022-12-19,22200456,MIN,DAL,0.4641990798986621,0
2022-12-19,22200457,NOP,MIL,0.44669643769611667,1
2022-12-19,22200458,OKC,POR,0.47244940031730065,1
2022-12-19,22200459,PHX,LAL,0.8189246103790684,1
2022-12-19,22200460,SAC,CHA,0.6886640361884855,1
2022-12-20,22200461,DET,UTA,0.4020602910389769,1
2022-12-20,22200462,MIA,CHI,0.7036400668419069,1
2022-12-20,22200463,NYK,GSW,0.59814123201883,0
2022-12-20,22200464,PHX,WAS,0.8022872221286527,1
2022-12-20,22200465,DEN,MEM,0.4479368587395918,0
